CERTIFIED.eid  CERTIFIED.aid  EMPLOYEES.eid  EMPLOYEES.ename  EMPLOYEES.salary  
6407	19242	6407	nmmgrgpyyp	4341	
1568	18414	1568	yovehxlxvw	6710	
8651	11760	8651	kzutnileko	346	
7128	15113	7128	figwecnmvf	5391	
8811	9017	8811	htrjsrkhdy	4906	
4418	18492	4418	qflhevnzjp	16628	
357	19460	357	amsgjtlomb	8302	
568	4290	568	khzmkuqwib	7201	
5271	8465	5271	vigwjlyvin	1645	
4773	5525	4773	pabuofbtws	4020	
9100	19997	9100	axyfarqxdi	5609	
10478	2955	10478	dwshjzjzyi	9624	
7636	5226	7636	hfnavlrnuo	4813	
6979	11502	6979	cchnelabgq	7586	
3697	8185	3697	elvhggqbit	10395	
6181	3366	6181	tanpiapecd	2804	
3417	19443	3417	pbtuarrish	19081	
5742	15947	5742	eisxkdumkd	19046	
5805	18822	5805	wnhcjqwtzv	4516	
3882	5682	3882	wahvfuukcy	9036	
6003	12052	6003	fxfnhtjrai	9809	
7280	15111	7280	swxgsvpibn	2171	
5778	17378	5778	ykaxkzpitm	19816	
3655	8326	3655	odwtskjwqj	9070	
1732	12405	1732	elmybkcmnz	6630	
10445	19290	10445	kzkoewlvhj	15311	
5336	1169	5336	lzzorehhms	9364	
11199	14181	11199	xgeoxuahde	17374	
2703	9725	2703	tzrpizabwd	4099	
1295	10286	1295	fwtwgeiiif	10262	
7720	16774	7720	ccakathzeo	18218	
9716	10930	9716	xsonhxjfnp	12555	
2559	14494	2559	wwdvhytgpr	2493	
9454	10878	9454	uzugfwgfvm	18580	
209	14422	209	uclmlxvywq	836	
2640	12589	2640	ppurcajfea	16076	
5919	12973	5919	ustdqqclip	617	
721	8662	721	dkmfimkmnx	13081	
7975	9618	7975	gfllzrxydn	16551	
11149	7408	11149	qkfxikfkxg	18513	
6314	4149	6314	ltojionrdx	17964	
3131	2814	3131	jlvxqfpdhg	6022	
2220	19828	2220	btlxdcaqvs	14806	
4525	12679	4525	iugjalshsi	4973	
6172	11666	6172	sqdevlagvs	249	
696	9207	696	daohxgppdf	14099	
10969	14734	10969	jiulbjujjh	1561	
6718	5068	6718	qykbmadecu	8382	
2494	1846	2494	zrkvdkilsd	4654	
6563	18994	6563	zvoibakhkt	6237	
4978	10018	4978	bfqzwmukli	15227	
3445	15457	3445	draqfravsr	1228	
2564	8332	2564	usfpjlgqcg	15793	
7979	14368	7979	hehwbnikbm	8452	
187	8872	187	ojzkyuvwqq	1577	
11760	16655	11760	oihrmrjago	17030	
3037	3003	3037	qltjopfeaf	6544	
7472	18641	7472	qptyqwdjzz	12895	
4494	7337	4494	djyerkubsw	11763	
10209	17674	10209	megtvoshyq	10958	
2855	16938	2855	cqiacrhxqu	5553	
6311	6832	6311	kcreovcnbb	8864	
5006	8834	5006	oibtksebpb	16959	
7416	12332	7416	ydstqvgdwc	17074	
2501	9650	2501	xznqdnmzfo	3335	
9958	18937	9958	rpbvsykarq	8385	
543	1230	543	dakijbizso	5529	
934	343	934	imjhhcmbgo	12138	
2428	1387	2428	zdurlhkpmu	17953	
4010	18134	4010	zsztrshxhg	9699	
3432	3404	3432	cvzlttguay	4557	
4633	19979	4633	zisulusxfj	18120	
9972	3532	9972	crlktxsbou	13139	
491	9960	491	opjvsgjeba	2083	
4946	11276	4946	smyndfksgg	743	
6926	2871	6926	fwfllgfarj	12244	
8873	16532	8873	nxqfpivytw	15686	
3048	11034	3048	rkdamqnakg	14538	
3970	17199	3970	tzmhucuacn	13769	
7382	14257	7382	tjyrnqzrud	16744	
7873	16634	7873	nzyllzyuxi	14951	
7245	12375	7245	ebxihvpcil	4512	
1638	6636	1638	rsgvrxvscp	7714	
8014	2023	8014	ibzhgnwpvg	4469	
2793	7752	2793	trebeqjkkr	247	
9431	14871	9431	htvywwpofx	10213	
201	756	201	lztfwzbjeh	11599	
11065	12679	11065	ygoycxazxd	12290	
11472	208	11472	myisdxeyos	15141	
2973	14299	2973	nudemdugza	6243	
584	4823	584	pzhggwvljh	4782	
11295	14209	11295	nkqivhemjl	2728	
5288	4518	5288	iwfzwgyjjr	6690	
3322	12832	3322	mevdwnomws	12297	
1877	8238	1877	qnilfccsbc	2113	
6988	9216	6988	qakippnygr	10888	
10824	12706	10824	xsgdrihanh	6278	
6255	1721	6255	srtmlalwod	15959	
2630	15101	2630	twkmlfhmhi	19543	
2132	6708	2132	tskcsitdqk	8518	
8346	11957	8346	lrcyaepfbe	17104	
9264	11178	9264	zhadujmcje	9908	
8768	17444	8768	izajmrlhiq	3018	
9510	17908	9510	fiscgtfjdg	12894	
9884	17413	9884	mrjmmkeyoz	3973	
9717	9456	9717	paqwqglbdu	11140	
10740	7048	10740	zywahkymsq	15753	
6696	156	6696	dimfzyawem	1844	
8461	3311	8461	wuetrbieqn	6236	
11351	4006	11351	mfrhngkfsi	1809	
3613	7920	3613	tmgwleblib	4970	
4345	8564	4345	najpnsjmzi	6852	
1627	8115	1627	zdxleopsah	17801	
6378	14170	6378	imhnzsgpta	17161	
10204	10723	10204	voybypmgfp	16321	
4191	12910	4191	idoyvfuqxk	9584	
329	13992	329	qyxspqlzbm	19833	
11940	6420	11940	wzafkokrnz	13959	
3688	16491	3688	axswbgkgsk	1313	
7690	7649	7690	nyddwjnypw	10634	
6923	14610	6923	tvaajltzsj	11944	
6662	3871	6662	jtmpyfxcum	4833	
6000	2497	6000	rrgugmdgkk	19424	
6316	8851	6316	flawzsgawy	12084	
5827	12418	5827	mpwltqqdto	5882	
2561	18820	2561	gtshmfrqog	9279	
8243	13232	8243	pkmscddbmk	11349	
9298	11658	9298	rjmjjxwpcq	16159	
6324	4027	6324	fdwzuvefqp	16121	
6738	3831	6738	sbzuqiwmhd	16278	
9086	5762	9086	uplyzikbec	13465	
1804	10399	1804	pidkbirqev	10439	
11744	10914	11744	gthnelhgqz	6626	
5915	1918	5915	eboamkicxu	15342	
11855	11252	11855	ihdmhikqmh	17537	
3808	18658	3808	byftwvxkud	17419	
3601	11338	3601	umyqgmxtyc	17348	
43	6304	43	xoqtdlswtv	12552	
8477	687	8477	croijnodwb	2168	
7462	7488	7462	toxothqyxs	17585	
10206	3086	10206	tiqajrhdzf	11536	
5522	7484	5522	cflfplukvc	14730	
3373	15030	3373	useepxdugi	13835	
11110	10955	11110	ymwfgthpuf	3186	
4881	14901	4881	qwyryeinvy	6481	
8151	9211	8151	meebhuotdb	10215	
11974	13196	11974	yydzpumkdt	11784	
1770	6844	1770	unmznqufzm	2959	
1157	4271	1157	npjcrvtifa	13130	
10965	391	10965	wcmbqzxhkf	10140	
11439	10064	11439	ehghtmyqcc	12691	
8143	13774	8143	tzjxxxdsau	13195	
5333	12878	5333	lvuwugnvnh	8247	
9366	15844	9366	rjdafxsuhh	17596	
8984	10203	8984	lpgaetmiwf	18358	
5647	14122	5647	ugidouaxwk	18696	
11704	19022	11704	uwekawnodg	17203	
636	2262	636	azdjnqlxsf	2315	
8333	7639	8333	gwfjlovdbc	14160	
34	1480	34	frqmsgxvco	7239	
11559	9667	11559	abpovbfprd	9730	
10181	4819	10181	mcclfkelmm	19621	
11793	10770	11793	gvaoibxxpz	120	
10903	1669	10903	xqhdqxftdo	10999	
7669	6695	7669	nbjtqnquls	500	
5374	10625	5374	xtkzilasay	3973	
2030	2313	2030	zcqjmkdhgz	15691	
8285	12306	8285	hvxcorltox	7149	
4776	18668	4776	jewmhqzadk	6006	
11382	19796	11382	wekniclsmd	2315	
11715	7103	11715	hfdbhwstwf	16975	
5180	11718	5180	jeykntrddl	6167	
11511	6422	11511	catoevmtci	10134	
4692	17620	4692	aumpgudrbb	4994	
2698	14143	2698	mrvbdniggj	10050	
10709	15074	10709	mnuplxuyfb	5192	
5563	17225	5563	iopyyozizi	16137	
1981	993	1981	fbmqodrdpk	13790	
2279	18112	2279	rlkkhekxcw	19333	
9176	494	9176	xsdyunrzqd	10224	
5120	16608	5120	uuwmqplqyq	19377	
631	11759	631	ackxasfotj	5453	
6138	15710	6138	ejirbsryuv	12646	
2981	12053	2981	tffifrdufh	7881	
5237	10791	5237	zmbyloyhok	11639	
3841	12247	3841	dadnohxmhq	1308	
10541	9123	10541	romqewkmow	16410	
4500	10680	4500	kglrvnfrur	19609	
1374	738	1374	souexwcgog	17924	
961	16611	961	hrclemxljc	13090	
2140	16058	2140	uznaluqyea	7570	
8168	2233	8168	jryqxzosvq	4041	
9975	9435	9975	coefmbnnwf	17717	
11839	7491	11839	cdnoedfrkh	11032	
5475	17522	5475	teatznvpjl	7437	
9338	2794	9338	zzhjqfktoa	19420	
6617	8901	6617	ihlfqfldon	13919	
3339	12115	3339	fofoaahbwj	2122	
5961	16337	5961	affhpnpwbj	16107	
9796	3846	9796	dadneruboz	17637	
9568	13385	9568	xnkbfbmxdj	19790	
2569	9209	2569	jbynpluowf	17449	
10995	12228	10995	egzrlemlvj	534	
11180	15039	11180	ouhwifwrcq	8876	
7524	9307	7524	nukipdfpme	18916	
1348	11383	1348	ypjwwombnz	7738	
815	7923	815	jnepczyhza	7829	
1142	14233	1142	ehhcnuxwuu	17417	
3872	18327	3872	xzeihdgvip	4210	
6745	2035	6745	uyxphbmfxb	3432	
3111	11915	3111	naeovuvstd	18149	
5992	12093	5992	ktfjqdgfii	11094	
9251	11203	9251	qbnsfgovrb	12617	
3997	13584	3997	wlfisqjtvr	6853	
5240	8068	5240	rxaskdlnfd	17329	
7084	13432	7084	vqplagvhjh	16066	
2612	9379	2612	gmjvkfjupd	11939	
5981	19991	5981	fkpkqebghc	972	
8246	996	8246	mqefwwfldw	17472	
7149	2056	7149	jdeocyofkr	8692	
9359	11997	9359	tcgtthysgx	7618	
10624	6098	10624	vwzejbwqem	7427	
11886	1245	11886	wxliufxbvq	17926	
10779	6514	10779	aubrpadnke	11641	
9172	7836	9172	uwhjpzgqhw	14305	
8470	4982	8470	zxkxujqxwo	10209	
8078	18891	8078	aftbsnvkjs	11639	
3868	13544	3868	liedshcomn	18794	
10402	19657	10402	ttwqwjxdcp	14900	
1241	14995	1241	nboepaiuwe	13615	
2211	9288	2211	dpzfinonaz	6550	
2528	13668	2528	epweyrmwxu	4651	
11290	2981	11290	hencvyiswo	19935	
7883	6218	7883	hujwhpxfjr	4172	
2322	2386	2322	oemwiwytyk	9262	
4847	11921	4847	mzrnmklqgy	7607	
6735	7131	6735	ckdxelcopk	12752	
4162	4750	4162	ambkywfsst	335	
5462	3753	5462	nlpdsndkih	3749	
4252	8531	4252	gdyncysfxc	517	
2781	19946	2781	fxvxrovqpj	15385	
2476	19880	2476	bfsyqcrwnf	3517	
10147	12511	10147	blyzbhpzmr	8514	
2663	13083	2663	dlwppajhwh	17342	
11724	4297	11724	ozwrpujrsg	1726	
10495	19521	10495	cnhyuoluij	15692	
5390	14264	5390	kvtjwvyvtz	3936	
816	18042	816	mizyrvbkkr	11701	
7573	14037	7573	ywnxsmrtkr	14501	
3022	7031	3022	xldrrvopyw	4708	
9081	316	9081	sqtakkzqcg	15390	
1139	11398	1139	jaxwpwnvkx	16904	
3336	1567	3336	ryjzrwurpx	15244	
3305	15312	3305	bpyyavmqpm	17758	
4383	8910	4383	znigigbekz	6063	
10607	5505	10607	iydhuiojik	18223	
9954	993	9954	zxldydwwol	3846	
7111	6970	7111	syfjvvlauc	18384	
1667	16697	1667	qqphmcdrpg	12476	
3360	4970	3360	bfjkflpumw	10547	
7929	15234	7929	eueqdogeuu	2522	
4046	17384	4046	rvmiakspop	8621	
5066	18383	5066	gmzgzxbmot	12695	
7542	7711	7542	wlrsuuztoo	10380	
6361	16019	6361	dmoqhlblpn	9410	
3897	14206	3897	xzwnpptfzp	11960	
8500	16425	8500	rtytgbzlim	8937	
9445	15959	9445	gsopknlkjd	11131	
1997	4372	1997	txygrfzyce	6775	
1689	15400	1689	siscibrsmw	17346	
1528	18005	1528	vaxnimwfgh	4571	
6233	10016	6233	bwpglzhorz	7569	
3714	1545	3714	sepvhxqcml	7887	
9304	9261	9304	tqfwhujvev	6479	
7145	12804	7145	bihyoqmsna	19633	
1427	19289	1427	nlrvwtqkff	17225	
9748	9381	9748	tuipkxjglu	151	
10786	9757	10786	dygozixfrj	17774	
9132	4618	9132	zhxiiaffla	6315	
3932	13379	3932	jgowwsdcsp	6572	
8999	140	8999	maufmxixdy	6713	
6550	18036	6550	lsepscrrio	1577	
11265	17514	11265	vajovxufaj	15838	
10418	3497	10418	vlcuajxoxh	15631	
9997	9286	9997	iwzjvhykto	5919	
11007	18662	11007	ufcvvrwznm	19054	
10112	10529	10112	qjuzyynskx	14526	
10667	6953	10667	ydbubtwjxf	4171	
9564	18570	9564	mcswpuavcq	18495	
3769	9731	3769	qfznpfrqmw	7432	
10325	3881	10325	dmyeokvjgm	7567	
8529	17134	8529	rkionncpkx	16873	
10760	7736	10760	sssnizlhyl	9620	
9004	13913	9004	ulygblbhur	11122	
7121	16390	7121	kbualexypa	17640	
10322	9072	10322	hmadxomyxr	2009	
1246	1285	1246	zcnpbkiixe	248	
5967	11746	5967	ypezbusnpm	16825	
9734	1172	9734	yucdpmmaui	18150	
3069	2140	3069	ftylfqyusp	1441	
1305	5612	1305	pxhgcksxvp	16095	
5177	5900	5177	xyjuiimgpv	16265	
7947	15990	7947	khkhrhejdl	14319	
6041	3600	6041	dlclkztfby	15081	
9201	2403	9201	awlnfcuers	16968	
6575	17393	6575	gcgsbpzvrh	3666	
3861	3647	3861	uukwegfpgf	3422	
31	18642	31	pcysnrdpgj	11880	
10068	6644	10068	bjhrcmtwze	2507	
3323	19430	3323	aysvnqkcdw	7840	
5109	3622	5109	cegllwnxnp	13655	
4709	6758	4709	cmyvypymri	354	
6788	8801	6788	rvicqnklrh	764	
127	263	127	utlczfejfn	5165	
5389	18012	5389	tgylijwrfc	1756	
1776	13858	1776	uuvwuskguq	19364	
1714	10413	1714	yjnfmyudsf	15399	
8020	19641	8020	urkbyylvlh	2172	
2902	7319	2902	vmlpnwdwle	16976	
5296	2907	5296	sdilxpekvs	7933	
4089	15812	4089	wvlhlhtizx	17192	
2961	18720	2961	xwaibmpxff	1977	
7674	8056	7674	uiogkzzlaa	297	
708	8921	708	clbyvgmeyt	18657	
5476	11700	5476	opctxecndf	3751	
937	12946	937	bwfzeucdwp	16554	
5473	2345	5473	jhipogvfzo	4527	
9017	10207	9017	mpoblxnysr	16584	
5852	15463	5852	ntbqgykttg	11044	
2351	1087	2351	asqynuhlwx	14424	
11517	5268	11517	mjemkphcba	10494	
7320	16302	7320	mmusvmzsha	17295	
1111	8017	1111	vsrroxqeau	3348	
11080	4053	11080	bwcvtipgla	11077	
9308	1020	9308	bnuwsekldr	4937	
7557	17476	7557	jluwdnyodd	15300	
6784	369	6784	vppisvzneq	2597	
7774	19963	7774	yzpfwmntmd	3924	
6964	3508	6964	fwbgjlsosz	2197	
2219	12316	2219	toohgqimkk	4280	
10077	16252	10077	efsxsijvik	11062	
4680	19363	4680	oxtwsdtoyp	1733	
705	19700	705	odynvchwka	11828	
3880	8277	3880	clzmxayyxx	8315	
11309	13917	11309	xechfplohx	13300	
5755	9335	5755	knzmscuvxt	5715	
1222	10159	1222	vgwrrczpzn	132	
10424	10037	10424	wjpecywhyq	11942	
6381	13968	6381	fahfvxhyec	3856	
8744	9423	8744	ykpwxbhmmm	7448	
9301	7424	9301	pefagtmwft	19549	
11106	16968	11106	bwrsfadqpi	4470	
5369	6822	5369	jenhicbugc	7956	
5150	19662	5150	relcrtrqni	3558	
6697	8014	6697	nrsbebluol	19318	
3116	2494	3116	ovvbopcypf	9486	
6320	10515	6320	zerfezvvlq	17853	
6604	320	6604	xxjffogrhk	16680	
11033	738	11033	zirlfosjby	10426	
4241	19627	4241	wjhjojrpdk	5325	
11845	18212	11845	baauwyeydx	1974	
1687	9839	1687	qgtmpdjbon	2211	
10392	7969	10392	tmbmdcufmu	10633	
10636	16688	10636	yljvlfttwn	5088	
9797	13362	9797	kaelvdnjwi	15850	
4309	2319	4309	guadsvkhxw	3209	
3465	9168	3465	heuzipbawm	19998	
386	7716	386	qlazwtngzn	6746	
11028	983	11028	sfaaiwbqta	15849	
10403	12785	10403	hufpixbtnz	9294	
419	637	419	vinukhhpgn	18601	
9167	7754	9167	wutlhlaxyr	7070	
2925	7220	2925	yikxtwkyjq	7806	
11352	12772	11352	ncwhrmsszx	9459	
7061	13291	7061	wtmqjyvqbc	6770	
3500	1346	3500	jvltfnjupy	9782	
2150	18690	2150	wwawbvdabp	15186	
10650	17119	10650	eksprdrkzl	18239	
5175	9789	5175	cjguokquvt	3950	
3502	19820	3502	dpyzixulek	7934	
7403	3557	7403	vlygplzzot	12860	
10122	6675	10122	wjjqgzecds	12746	
2404	6693	2404	bazhrsyklq	11872	
7991	19726	7991	wldsslydck	18750	
2819	7271	2819	cvjwqcqgoe	7554	
9077	17601	9077	bxpdushjen	3815	
11117	13043	11117	rsxbulvlzu	19415	
1913	19222	1913	oooolzczxb	942	
9202	11623	9202	lnlopervnr	9264	
10680	10026	10680	yrklguozfd	16486	
5785	8920	5785	afzacvojie	14650	
4859	8827	4859	xhpiamtlqu	9990	
3202	12094	3202	mzzwvrmfxu	641	
6929	10880	6929	mzcqiqrvib	7370	
8249	4402	8249	zowilompmw	5566	
7182	11208	7182	zzljqeduqo	15707	
7167	14058	7167	noiulwiuzi	14202	
1238	1782	1238	rcjyclkcao	3087	
8488	12263	8488	xgkqwwifed	17057	
6530	12242	6530	kykehkcrpn	7885	
2770	11853	2770	nxadpoavbh	16896	
4253	14212	4253	sxetghhtdb	10100	
3572	19373	3572	mbowwvwpqo	12813	
4049	1838	4049	zkrqenttfq	16427	
10850	8082	10850	carcieuyzk	5748	
6137	18218	6137	osuevrivow	2992	
10276	9540	10276	xqyvhaywmz	11694	
9152	12134	9152	ccrmieaquu	4178	
9453	4729	9453	hbvcadrsse	4723	
1053	9138	1053	yamfpsavtp	16957	
9875	10935	9875	friuhnuxpu	17646	
6457	7918	6457	toivpvodit	1651	
4061	17131	4061	cmufebmcnw	9008	
10759	3615	10759	idkeonmbgr	10267	
810	14647	810	sckqjiyphw	8266	
3727	18183	3727	dsbyjpokhk	4059	
8631	4759	8631	xbkwmygimu	13796	
276	914	276	lheckdofeq	2010	
1805	10326	1805	akvvudcsso	7195	
7282	9527	7282	edtlhutqvy	19464	
2253	382	2253	tzoqemyhig	13987	
1301	11830	1301	yvxckxpwhd	10017	
7142	4683	7142	kmtsxgzyyh	16859	
4682	14397	4682	illukbvcpx	5253	
1234	19918	1234	agytrbavvd	4984	
9956	12778	9956	prnekmvjhv	16582	
7997	11160	7997	knireaqjvn	12347	
11650	12104	11650	zzutosntyz	12543	
9189	2752	9189	srhvgghpwb	4451	
10317	9943	10317	udmukergrc	18594	
606	13307	606	tpidhsunko	17235	
1560	16950	1560	vahawrvqun	2655	
8632	9511	8632	hdtttfaher	6379	
4180	3363	4180	ebtxwpmcnk	5567	
2683	19057	2683	zlpsunplxt	13933	
9714	12890	9714	ettmoowwhz	2274	
6852	4062	6852	gyqsccmbhg	7539	
508	5537	508	uksyqnwqfp	11747	
7747	687	7747	qyjkdxdshy	5712	
1911	11381	1911	ygnbosupkk	7755	
9171	9701	9171	bvjpiktvhx	6885	
10378	17794	10378	ccqdnmhtke	2555	
7711	18703	7711	ccbvtlhytg	9781	
4790	4574	4790	sgjnczvqkr	3068	
9513	17384	9513	hiaebbeqqh	15988	
4780	18417	4780	bhxxhukkbd	5683	
4103	15336	4103	bqfyogrbeh	19563	
9284	7448	9284	elktbvxomt	8623	
5118	5481	5118	zqagperwpe	687	
3991	14733	3991	ahnrcwjmvi	165	
3344	334	3344	edxevwokrh	6768	
7951	1132	7951	sbecmdlicn	3934	
6129	5956	6129	tcuhljidoa	13916	
179	11398	179	ejtgeivhgd	11463	
1392	18499	1392	alkexdhgbt	3261	
7535	3245	7535	ncrkykuaga	6487	
3597	2371	3597	esefkdzhee	17383	
217	19711	217	vexxbopfbb	12665	
5326	19601	5326	ycclifqnfy	2275	
2865	3541	2865	vfffvvxcnc	9438	
4545	8904	4545	ragvhhuhfs	10381	
10978	1005	10978	awmriqmpfb	10911	
4665	1166	4665	milzeocifh	5469	
9055	15897	9055	wjgjydphbx	7595	
3167	15381	3167	ccznwdcndj	19127	
1917	5903	1917	wvnjwdompa	15358	
2041	12659	2041	klpakihhtv	5130	
11936	18497	11936	qgeqieonmn	10543	
10454	17829	10454	vjtfqfwxga	9374	
10876	8731	10876	muxrssvqlp	17489	
718	19591	718	acfmuvrycg	15003	
8398	10043	8398	bxskarjokk	18201	
6144	8647	6144	mpugnscaof	5200	
2785	18650	2785	ciumygqnhz	16628	
7561	18286	7561	jwibjolaba	3386	
11133	11790	11133	vnwbzoidaz	10779	
2826	14748	2826	gjrczogrnz	15080	
10047	374	10047	vwditumkkb	18619	
11058	1624	11058	ymuslsofbq	16765	
2161	7660	2161	vhjogdabwn	14574	
10988	12386	10988	ynalhrqnae	9026	
7961	16809	7961	dznfbcembh	5112	
3420	19865	3420	hpzmlplskq	11159	
5479	4340	5479	ynsmbtyibh	2345	
5718	12432	5718	oauxkzjisv	12121	
7792	13365	7792	xbcqbeaiaj	11583	
3596	18546	3596	eimkzadeuo	2146	
6042	4112	6042	obmjtpvkxe	2513	
1833	16085	1833	bizlgycvks	3709	
270	3157	270	acfttyqiog	7477	
5921	5508	5921	gupocazpjb	10896	
7587	4201	7587	brrxzyxqtu	3486	
10938	18880	10938	iawqnsngty	11250	
5348	12117	5348	ntbtmrrcyd	9688	
1584	786	1584	liulafzlil	40	
5729	924	5729	ywqpdfzbpo	8192	
8560	3602	8560	nczrllulcw	18811	
1613	14776	1613	zdlwleulvc	128	
2097	13598	2097	vublzrcyac	8301	
511	5600	511	fcmworrxhm	4680	
328	15704	328	aktvhbwuky	6934	
10398	3478	10398	pwjjkbsnns	18787	
8665	12432	8665	mfwbxriqee	624	
9271	1980	9271	iprexrssll	2073	
4914	19901	4914	opowxpyyky	2328	
3102	4967	3102	nwwvvlfqpv	16544	
1231	18183	1231	xsguzknxuk	19000	
2624	14660	2624	tckvizkxdf	14409	
1681	12514	1681	psjgjxevkq	10932	
7767	3585	7767	kkpmnrmibz	1283	
5029	9234	5029	ywpfiexlsp	2223	
10044	8570	10044	hadnainvtm	502	
10593	14774	10593	zdoocobayz	2989	
2162	10322	2162	tdvnkkeecy	13042	
2982	15820	2982	nvtwnwninq	2281	
3775	490	3775	tpfefnowvv	3842	
3856	4843	3856	ocpotwayru	12252	
1026	6009	1026	yejaqkxsbn	11666	
8963	10570	8963	zyeqzpiyrh	13287	
8734	1786	8734	knefgdthsx	120	
11178	15881	11178	autvtxepgy	1375	
542	10855	542	pwxvvtkggx	15184	
7884	16445	7884	rznchycejn	16208	
998	4123	998	sjadwazadk	7231	
439	15613	439	xnfkwrmuih	5321	
5630	9210	5630	comqctptug	2570	
10485	17783	10485	isrzobasds	10992	
2985	3799	2985	fubrjkwxgl	17574	
1519	17043	1519	njksnavfwp	16121	
11573	18887	11573	hyadojjcrz	11304	
920	10164	920	fqxchmodar	19663	
10557	13099	10557	foaukwdfgp	12121	
1766	10707	1766	kqpwxumvkm	5478	
11316	11050	11316	gzbptkmzee	6247	
514	900	514	vdnoteemsk	1587	
5846	9373	5846	idujhnwzic	16483	
11891	4333	11891	zwybiniynt	7641	
6763	4599	6763	hpzwmwnumu	7721	
7256	19247	7256	xoirnjjtlt	3515	
2493	14421	2493	mpuymwljfz	1968	
1425	3860	1425	lnnmeglfpg	3354	
11618	7341	11618	wkkcioaovg	9737	
2233	13054	2233	hgjiizqsoa	5966	
625	14855	625	izwjfboyon	3429	
1141	13163	1141	mywtizugvb	5561	
884	12463	884	goxectrbnj	18154	
4760	13882	4760	qgqiznrzju	5629	
1516	15877	1516	vaczfnatwk	8669	
3700	5057	3700	elbpffwcbt	8903	
1008	2421	1008	uuwztpudiv	7599	
8175	11124	8175	ynyihmoabm	12865	
3492	1267	3492	dcxpkmflde	4603	
10063	9009	10063	zpcyrelvdn	15297	
614	2489	614	nsqkvgoxxb	5707	
11241	9307	11241	cfxlxrhanb	16003	
485	9922	485	iukrvixahv	5046	
6325	10075	6325	amvrhzvoju	288	
4807	19293	4807	hflfeobwwo	13815	
10719	3146	10719	hgskvdlwxr	1834	
2278	10761	2278	oulvpettwt	13287	
6729	14945	6729	gexzdefgbs	3335	
9406	6035	9406	gokkfkszix	19456	
8241	12406	8241	lnofitxahv	1599	
8011	10427	8011	armsgqjyku	12183	
867	9949	867	nneeopafqm	26	
3240	7329	3240	ndzmxpeuhb	13458	
3919	11808	3919	onrflvpbgn	16079	
7129	11353	7129	yxeohqqmxq	7590	
10712	13387	10712	kdglputojj	14224	
5221	2627	5221	pstlhyfvdm	13084	
5061	2840	5061	icbnsbxeur	17093	
5796	1284	5796	dbmyvvjcdy	8549	
11841	9304	11841	cnvhcpapht	7352	
5133	18962	5133	ymlvkxokqt	11429	
6355	251	6355	nbzhbmdohn	3673	
1586	14634	1586	svglwccxwt	19592	
8922	3406	8922	huducsyqnz	8120	
6103	14850	6103	zpixoajaol	706	
11721	16447	11721	gousflubel	13597	
8026	15612	8026	lcswjczsfn	1745	
8044	179	8044	kjuuisjrkx	690	
10262	16944	10262	rpkcoaymii	9637	
3072	8260	3072	conkkhmwag	1858	
9099	8694	9099	neffpczekk	4002	
2858	12224	2858	csylzyheak	19642	
996	1774	996	varkxbxexc	16470	
10868	7457	10868	iujrtbczom	6365	
3108	3132	3108	stvqnetppa	9715	
432	11874	432	myzofdgfco	10790	
1220	16467	1220	cexrofcduh	7768	
10753	14892	10753	cutfuijafe	14041	
3960	18411	3960	mpjftvudfe	16222	
8113	5812	8113	zstfqyzzyc	18794	
10011	10357	10011	drhgxeqnou	4436	
9861	17138	9861	cygebxwjac	17058	
11863	11414	11863	thqwneqwne	729	
11381	11703	11381	uxijkyhfxq	458	
11020	13249	11020	qicbtqqksj	2200	
7540	17905	7540	eqrhgxazri	5451	
10143	14532	10143	nspekbsjaz	18348	
6761	1321	6761	urfbvujjlb	9833	
7297	2908	7297	kjkomveolm	2587	
11115	2871	11115	vysrtmbwab	13676	
1890	2846	1890	bfpvnygrih	18412	
11218	11603	11218	hfwgqfgetr	18655	
5942	2421	5942	ddlspufrss	12425	
5263	15460	5263	npxpuklyhi	7596	
11924	4795	11924	cwesxojsww	11785	
9317	5208	9317	izxmtrkxpy	15861	
11963	7014	11963	xdciitigwf	6923	
1993	15169	1993	dwkqficein	13540	
8634	2564	8634	vgoirqfqea	15912	
2680	8477	2680	gcmugojktb	9973	
2316	286	2316	nqomuddshr	6133	
6633	18882	6633	slyjjrduvq	17141	
5786	13290	5786	ibonoojnbj	19358	
10186	6301	10186	yksrutfnhr	11970	
8604	5249	8604	edeptspvwt	8092	
882	2041	882	jetsescgac	17514	
11593	16906	11593	thwjuofkvr	10597	
9888	2698	9888	thuygmwgdh	2110	
10772	8509	10772	czpmydyrdy	4612	
7338	9700	7338	cocrkaxfxs	3054	
6680	1195	6680	egmsploaiu	1460	
6452	5199	6452	krsmuyutit	18268	
203	8887	203	blakblrjcw	12354	
8030	17793	8030	obzkdwxnls	17569	
6107	19396	6107	tjcolhizpc	16577	
10754	8289	10754	hzddnjuidm	19411	
8974	7176	8974	lownkkmgis	17695	
2383	15530	2383	prfmxtvwhr	654	
9268	10201	9268	zmjlkssisc	10553	
106	14486	106	vfjwvvfogv	16279	
11887	12172	11887	isessmgcek	17088	
6008	6967	6008	uxtvnuoklb	18194	
4648	812	4648	bsgybttjln	7641	
9950	13668	9950	ndrzsamhbg	15938	
156	14223	156	ixswpipupa	10081	
796	15807	796	qruuoffqqa	16885	
9693	2878	9693	hgdsmbkasw	18	
3912	6040	3912	lpmepoviee	16193	
